subject_id,Second,Fz,Mx,My,CoPx,CoPy
11,7,584.7447388300001,34.87961032,-14.79240967,0.025297236,0.059649419
11,8,584.78026108,35.140067130000006,-14.86684476,0.025422949,0.060091325
11,9,584.79121932,37.29879471,-13.96962997,0.023888102,0.063781436
11,10,584.7578106,35.089536931000005,-14.13439099,0.024171341000000002,0.060006742
11,11,584.87053785,32.592157861,-14.48508041,0.024766277,0.055725391
11,12,584.7012284,34.00144795600001,-14.81039142,0.025329788,0.058151560000000005
11,13,584.83080994,35.401831879999996,-14.5144704,0.024818205,0.06053347
11,14,584.74675297,34.633570272,-14.44975958,0.02471112,0.059228482
11,15,584.7838641200001,34.40004575,-15.00301807,0.025655583,0.058825304
11,16,584.7960729199999,34.43357778,-14.930081,0.025530426999999998,0.058881349
11,17,584.7829308299999,34.980488589000004,-15.421493790000001,0.026371351,0.059817948999999995
11,18,584.85455381,34.68916174,-14.9926718,0.025634895,0.059312489999999995
11,19,584.7239423699999,35.94559179,-14.84540748,0.02538868,0.061474393
11,20,584.7626515799999,35.72843488,-14.50332949,0.024802053999999997,0.061099033
11,21,584.79631956,35.36911591,-14.6436384,0.025040509,0.060481137
11,22,584.74639101,34.37587778,-15.034205949999999,0.025710709999999998,0.058787604
11,23,584.80261567,34.81638988,-15.056901850000001,0.025746848,0.059535362999999994
11,24,584.68959936,35.345896,-15.18050682,0.025963405999999998,0.06045248
11,25,584.8714022500001,35.77478585,-15.33964511,0.026227211,0.061167071999999996
11,26,584.78637216,34.649718777000004,-14.977234410000001,0.025611433000000003,0.059251877
11,27,584.78684831,34.523667629,-15.315749760000001,0.026190304,0.059036242
11,28,584.73874769,35.107495730000004,-15.063080889999998,0.0257603,0.060039656000000004
11,29,584.72969909,34.119755318,-15.34036847,0.026234912000000003,0.058351284999999996
11,30,584.8061245199999,34.170110390000005,-14.909681200000001,0.025495152,0.058429729
11,31,584.77494496,34.164914851,-14.912034019999998,0.025500661,0.058424053999999996
11,32,584.7628453499999,34.41345809,-14.81564214,0.025336221,0.058850458
11,33,584.76366973,35.103583140000005,-14.72044541,0.025173217999999997,0.060030417999999995
11,34,584.797144957,34.91372905,-14.17243297,0.024234796,0.059702261
11,35,584.85420608,34.228412946999995,-14.47223917,0.024745005,0.058524888
11,36,584.63633351,33.980271163,-14.961241900000001,0.025590591,0.058121753
11,37,584.75720667,36.778604890000004,-14.62292274,0.025006777,0.062895724
11,38,584.79157545,39.248869379999995,-13.76441993,0.023537227,0.06711595599999999
11,39,584.7730882200001,37.8936181,-14.03567197,0.024001907,0.064800557
11,40,584.71441479,36.114995580000006,-14.35789705,0.024555396,0.061765275
11,41,584.73333035,38.03210689,-13.9369089,0.023834613999999997,0.065041795
11,42,584.76170244,38.34943602,-14.03261681,0.023997031,0.065581054
11,43,584.78178275,38.59304798,-13.67548605,0.023385593,0.065995726
11,44,584.76791423,36.02391646,-14.26815962,0.024399589,0.061603919
11,45,584.8217753,37.58458295,-14.79700183,0.0253019,0.064266725
11,46,584.68803025,38.323678099999995,-14.16964073,0.024234597,0.065545671
